name,popularity,bike_latitude,bike_longitude,free_bikes,empty_slots,review_count,rating,distance,category
Damso Modern Korean Cuisine,0.0,49.289255,-123.132677,9,16,216,3.9,346.0,Korean
Dinesty Chinese Restaurant,0.976239522199334,49.289255,-123.132677,9,16,0,4.05,196.0,Shanghai Restaurant
Dinesty Dumpling House,0.0,49.289255,-123.132677,9,16,1017,3.9,214.0,Chinese
Earl's Restaurant,0.9852954513065671,49.289255,-123.132677,9,16,0,4.05,567.0,American Restaurant
Fanny Bay Oyster Bar & Shellfish Market,0.0,49.289255,-123.132677,9,16,913,4.4,1793.0,Seafood
Five Sails Restaurant,0.0,49.289255,-123.132677,9,16,223,4.3,1412.0,French
Greenhorn Cafe,0.9546296656172673,49.289255,-123.132677,9,16,0,4.35,308.0,Café
Gurkha Himalayan Kitchen,0.9834039410781608,49.289255,-123.132677,9,16,0,3.75,904.0,Himalayan Restaurant
Guu,0.9814217420031872,49.289255,-123.132677,9,16,0,4.25,769.0,Diner
Guu Original Thurlow,0.0,49.289255,-123.132677,9,16,824,4.1,781.0,Japanese
Guu with Garlic,0.0,49.289255,-123.132677,9,16,1105,4.3,140.0,Japanese
H Tasting Lounge,0.9892339383574954,49.289255,-123.132677,9,16,0,3.95,447.0,Lounge
H2 Kitchen + Bar,0.9829245857463044,49.289255,-123.132677,9,16,0,3.85,460.0,Restaurant
Hawksworth Restaurant,0.0,49.289255,-123.132677,9,16,713,4.0,1176.0,Canadian (New)
Hello Nori,0.9795690984233096,49.289255,-123.132677,9,16,0,4.0,613.0,Sushi Restaurant
Hello Nori ,0.0,49.289255,-123.132677,9,16,285,4.5,626.0,Japanese
Hokkaido Ramen Santouka,0.9700338139842202,49.289255,-123.132677,9,16,1011,4.275,137.5,Ramen Restaurant
Horin Tonkotsu Ramen ,0.0,49.289255,-123.132677,9,16,188,4.2,506.0,Ramen
JJ Bean Coffee Roasters,0.9656289271509452,49.289255,-123.132677,9,16,0,4.15,663.0,Coffee Shop
JOEY Burrard,0.9890136940158316,49.289255,-123.132677,9,16,0,4.15,973.0,New American Restaurant
Jingle Bao,0.0,49.289255,-123.132677,9,16,215,4.1,308.0,Asian Fusion
Joe Fortes Seafood & Chop House,0.9903869822638528,49.289255,-123.132677,9,16,1387,4.25,759.5,Seafood Restaurant
Kingyo,0.0,49.289255,-123.132677,9,16,1241,4.4,358.0,Japanese
Kingyo Izakaya,0.9795172762252712,49.289255,-123.132677,9,16,0,4.55,345.0,Sushi Restaurant
Kintaro Ramen,0.0,49.289255,-123.132677,9,16,845,3.8,318.0,Ramen
Koffie,0.9843367406428544,49.289255,-123.132677,9,16,0,4.3,984.0,Café
Konbiniya,0.9954007799240804,49.289255,-123.132677,9,16,0,4.45,482.0,Sushi Restaurant
Kosoo,0.0,49.289255,-123.132677,9,16,140,4.3,683.0,Korean
Kosoo Restaurant,0.0,49.289255,-123.132677,9,16,183,3.7,29.0,Korean
La Belle Patate,0.9857100288908754,49.289255,-123.132677,9,16,0,4.3,811.0,Restaurant
Le Crocodile Restaurant,0.9749180561493516,49.289255,-123.132677,9,16,0,4.55,907.0,French Restaurant
Legendary Noodle House,0.9736225011983884,49.289255,-123.132677,9,16,0,4.3,520.0,Chinese Restaurant
Lift Bar Grill View,0.9476336688820656,49.289255,-123.132677,9,16,0,3.9,534.0,Lounge
Liuyishou Hotpot,0.0,49.289255,-123.132677,9,16,119,3.7,37.0,Chinese
Manoush'eh,0.0,49.289255,-123.132677,9,16,264,4.8,1488.0,Lebanese
Maruhachi Ra-men,0.0,49.289255,-123.132677,9,16,794,4.3,155.0,Ramen
Marutama Ra-men,0.9892728050060244,49.289255,-123.132677,9,16,0,4.15,168.0,Ramen Restaurant
Melriches Coffeehouse,0.9724435461930118,49.289255,-123.132677,9,16,0,4.0,783.0,Café
Miku,0.0,49.289255,-123.132677,9,16,2457,4.4,1447.0,Japanese
Momo Sushi House,0.0,49.289255,-123.132677,9,16,162,3.5,178.0,Sushi Bars
Nero Waffles,0.0,49.289255,-123.132677,9,16,681,4.3,187.0,Desserts
Nine Dumplings,0.0,49.289255,-123.132677,9,16,49,4.4,34.0,Chinese
Noodle Arts,0.0,49.289255,-123.132677,9,16,88,4.2,234.0,Chinese
Nook,0.0,49.289255,-123.132677,9,16,335,4.2,341.0,Italian
PappaRoti,0.0,49.289255,-123.132677,9,16,273,4.0,118.0,Coffee & Tea
Peaked Pies,0.0,49.289255,-123.132677,9,16,219,4.4,420.0,Australian
Pho 37,0.0,49.289255,-123.132677,9,16,51,4.6,40.0,Vietnamese
Ramen Danbo - Robson,0.9960226463005428,49.289255,-123.132677,9,16,707,4.45,334.5,Ramen Restaurant
Red Umbrella Cafe,0.9664062601215232,49.289255,-123.132677,9,16,0,3.95,644.0,Café
Saku,0.0,49.289255,-123.132677,9,16,480,4.5,32.0,Japanese
Samurai Japanese Restaurant,0.984738362677653,49.289255,-123.132677,9,16,0,3.95,965.0,Sushi Restaurant
Score on Davie,0.97814398797725,49.289255,-123.132677,9,16,372,4.324999999999999,781.0,Arts and Entertainment
Starbucks,0.9901796934716988,49.289255,-123.132677,9,16,0,3.9,676.0,Coffee Shop
Sura Korean Cuisine,0.0,49.289255,-123.132677,9,16,467,4.1,81.0,Korean
Sushi Bar Maumi,0.0,49.289255,-123.132677,9,16,187,4.2,104.0,Japanese
Tableau Bar Bistro,0.9885213831344656,49.289255,-123.132677,9,16,313,4.05,688.0,French Restaurant
Tabom,0.0,49.289255,-123.132677,9,16,124,3.9,62.0,Korean
Tavola,0.0,49.289255,-123.132677,9,16,395,4.4,369.0,Italian
Tetsu Sushi Bar,0.0,49.289255,-123.132677,9,16,106,4.3,340.0,Japanese
Thai Basil Restaurant,0.9782476323733272,49.289255,-123.132677,9,16,0,4.0,1004.0,Thai Restaurant
The Calling Public House,0.9610037959760064,49.289255,-123.132677,9,16,0,3.65,707.0,Pub
The Inukshuk,0.9911254485859018,49.289255,-123.132677,9,16,0,4.6,964.0,Public Art
The Mexican Antojitos Y Cantina,0.0,49.289255,-123.132677,9,16,422,4.3,1323.0,Mexican
The Park at English Bay,0.9854250068016636,49.289255,-123.132677,9,16,0,3.8,675.0,Pub
The Red Accordion,0.0,49.289255,-123.132677,9,16,123,4.6,129.0,Cocktail Bars
Thierry,0.989182116159457,49.289255,-123.132677,9,16,0,4.35,855.0,Dessert Shop
Tom Sushi,0.97496987834739,49.289255,-123.132677,9,16,309,4.525,852.0,Sushi Restaurant
Ukrainian Village,0.0,49.289255,-123.132677,9,16,181,4.1,331.0,Ukrainian
Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,0.9963594905877932,49.289255,-123.132677,9,16,0,3.75,898.0,Hotel Bar
Zabu Chicken,0.0,49.289255,-123.132677,9,16,241,3.1,66.0,Korean
Zakkushi on Denman,0.0,49.289255,-123.132677,9,16,274,4.2,338.0,Japanese
bb.q Chicken,0.0,49.289255,-123.132677,9,16,25,4.1,103.0,Barbeque
A&W Restaurant,0.962843484006374,49.28972,-123.144028,8,6,0,3.55,401.0,American Restaurant
Banana Leaf,0.9345874305258658,49.28972,-123.144028,8,6,0,4.3,321.0,Malay Restaurant
Beeryani Indian Bistro & Bar,0.0,49.28972,-123.144028,8,6,41,4.5,346.0,Indian
Beeryani Indian Bistro and Bar,0.9209322813427132,49.28972,-123.144028,8,6,0,,335.0,Indian Restaurant
Big Bang Sushi,0.4647414720095353,49.28972,-123.144028,8,6,32,4.8,297.0,Sushi Restaurant
Blenz Coffee,0.9758638112635548,49.28972,-123.144028,8,6,0,3.8,478.0,Coffee Shop
Boulevard,0.0,49.28972,-123.144028,8,6,317,4.0,1656.0,Seafood
Breka Bakery and Cafe,0.9912031818829596,49.28972,-123.144028,8,6,0,3.45,611.0,Café
Burgoo Bistro,0.0,49.28972,-123.144028,8,6,190,4.2,1620.0,Comfort Food
CRAFT Beer Market,0.0,49.28972,-123.144028,8,6,51,4.0,359.0,Beer Bar
CRAFT Beer Market English Bay,0.9862412064207704,49.28972,-123.144028,8,6,0,4.3,367.0,Beer Bar
Cactus Club Cafe,0.9824711415134671,49.28972,-123.144028,8,6,373,4.1,334.5,Mexican Restaurant
Café Portrait,0.0,49.28972,-123.144028,8,6,85,4.4,318.0,Cafes
Cardero's Restaurant & Marine Pub,0.0,49.28972,-123.144028,8,6,728,3.9,1209.0,Seafood
"Chantell's Beer, Wine & Cocktails",0.2865119774055216,49.28972,-123.144028,8,6,0,,283.0,Lounge
Chi Men,0.8355422545247256,49.28972,-123.144028,8,6,0,,235.0,Fujian Restaurant
Chicken World,0.0,49.28972,-123.144028,8,6,29,3.9,294.0,Chicken Shop
Chongqing Liuyishou HotPot Restaurant,0.956469353647635,49.28972,-123.144028,8,6,0,3.05,867.0,Szechuan Restaurant
Cobs Bread,0.961159262570122,49.28972,-123.144028,8,6,0,,718.0,Bakery
D'oro Gelato e Caffè,0.9524790443986682,49.28972,-123.144028,8,6,0,3.85,338.0,Ice Cream Parlor
Dinesty Chinese Restaurant,0.976239522199334,49.28972,-123.144028,8,6,0,4.05,719.0,Shanghai Restaurant
Dinesty Dumpling House,0.0,49.28972,-123.144028,8,6,1017,3.9,709.0,Chinese
España Restaurant,0.0,49.28972,-123.144028,8,6,262,4.2,321.0,Spanish
Fat Mao Noodles,0.0,49.28972,-123.144028,8,6,92,4.4,1665.0,Noodles
Gabriola House,0.9120706854781244,49.28972,-123.144028,8,6,0,,660.0,Historic and Protected Site
Greenhorn Cafe,0.9546296656172673,49.28972,-123.144028,8,6,0,4.35,801.0,Café
Guu Original Thurlow,0.0,49.28972,-123.144028,8,6,824,4.1,1483.0,Japanese
Guu with Garlic,0.0,49.28972,-123.144028,8,6,1105,4.3,729.0,Japanese
Habibi Donair,0.7317164807545312,49.28972,-123.144028,8,6,0,,564.0,Middle Eastern Restaurant
Hello Nori ,0.0,49.28972,-123.144028,8,6,285,4.5,1378.0,Japanese
Hokkaido Ramen Santouka,0.9700338139842202,49.28972,-123.144028,8,6,1011,4.275,750.0,Ramen Restaurant
Holy Guacamole,0.8859522976667056,49.28972,-123.144028,8,6,0,,628.0,Mexican Restaurant
Hook Restaurant,0.0,49.28972,-123.144028,8,6,138,3.7,345.0,Seafood
Horin Tonkotsu Ramen ,0.0,49.28972,-123.144028,8,6,188,4.2,1260.0,Ramen
Italian Kitchen,0.0,49.28972,-123.144028,8,6,731,3.8,1681.0,Italian
JJ Bean Coffee Roasters,0.9656289271509452,49.28972,-123.144028,8,6,0,4.15,463.0,Coffee Shop
Jingle Bao,0.9664710378690712,49.28972,-123.144028,8,6,215,4.1,688.5,Shanghai Restaurant
Joe Fortes Seafood & Chop House,0.0,49.28972,-123.144028,8,6,1387,4.0,1508.0,Seafood
Kingyo,0.0,49.28972,-123.144028,8,6,1241,4.4,519.0,Japanese
Kingyo Izakaya,0.9795172762252712,49.28972,-123.144028,8,6,0,4.55,515.0,Sushi Restaurant
Kitaya,0.0505136875380569,49.28972,-123.144028,8,6,0,,338.0,Sushi Restaurant
Kosoo,0.0,49.28972,-123.144028,8,6,140,4.3,1417.0,Korean
Le Crocodile Restaurant,0.0,49.28972,-123.144028,8,6,482,4.3,1582.0,French
Legendary Noodle House,0.9736225011983884,49.28972,-123.144028,8,6,248,4.0,337.0,Chinese Restaurant
Manoush'eh,0.0,49.28972,-123.144028,8,6,264,4.8,1968.0,Lebanese
Marble Slab Creamery,0.946208558436006,49.28972,-123.144028,8,6,0,3.8,305.0,Ice Cream Parlor
Maruhachi Ra-men,0.0,49.28972,-123.144028,8,6,794,4.3,777.0,Ramen
Marutama Ra-men,0.9892728050060244,49.28972,-123.144028,8,6,0,4.15,766.0,Ramen Restaurant
McDonald's,0.9965797349294572,49.28972,-123.144028,8,6,0,2.9,618.0,Burger Joint
Milano Espresso Bar and Gelato,0.9741407231787736,49.28972,-123.144028,8,6,0,3.1,559.0,Café
Morton Park,0.9895319159962168,49.28972,-123.144028,8,6,0,,276.0,Restaurant
Munchies Fish & Chips,0.177193050643243,49.28972,-123.144028,8,6,0,,718.0,Fish and Chips Shop
Nat's Pizzeria,0.9228497026701388,49.28972,-123.144028,8,6,0,3.45,310.0,Pizzeria
Nero Waffles,0.0,49.28972,-123.144028,8,6,681,4.3,745.0,Desserts
Noah's Cafe,0.0,49.28972,-123.144028,8,6,49,4.7,332.0,Japanese
Nook,0.9409874719836242,49.28972,-123.144028,8,6,335,4.2,667.5,Italian Restaurant
Number E Food,0.0,49.28972,-123.144028,8,6,156,4.8,1648.0,Sandwiches
Papi's Seafood and Oyster Bar,0.0,49.28972,-123.144028,8,6,68,3.6,291.0,Seafood
Peaked Pies,0.0,49.28972,-123.144028,8,6,219,4.4,406.0,Australian
Ramen Danbo - Robson,0.0,49.28972,-123.144028,8,6,707,4.4,1122.0,Ramen
Red Umbrella Cafe,0.9664062601215232,49.28972,-123.144028,8,6,0,3.95,466.0,Café
Robba da Matti West End,0.0,49.28972,-123.144028,8,6,93,3.9,453.0,Italian
Saku,0.9744646119165143,49.28972,-123.144028,8,6,480,4.35,854.0,Japanese Restaurant
Score on Davie,0.0,49.28972,-123.144028,8,6,372,4.3,1069.0,Sports Bars
Shizen Ya,0.0,49.28972,-123.144028,8,6,604,4.2,1716.0,Japanese
Shizenya on Denman,0.681073237721378,49.28972,-123.144028,8,6,0,,307.0,Sushi Restaurant
Stanley Park Brewing Restaurant & Brewpub,0.9735447679013304,49.28972,-123.144028,8,6,0,3.65,307.0,Brewery
Starbucks,0.9384481842797362,49.28972,-123.144028,8,6,0,2.85,576.0,Coffee Shop
Sura,0.9646572609377226,49.28972,-123.144028,8,6,0,4.05,909.0,Korean Restaurant
Sura Korean Cuisine,0.0,49.28972,-123.144028,8,6,467,4.1,896.0,Korean
Sushi Aboard,0.9508725562594738,49.28972,-123.144028,8,6,0,,340.0,Sushi Restaurant
Sushi Jin,0.0,49.28972,-123.144028,8,6,151,4.6,1849.0,Japanese
Sylvia's Restaurant and Lounge,0.0,49.28972,-123.144028,8,6,105,3.1,159.0,Canadian (New)
Tableau Bar Bistro,0.0,49.28972,-123.144028,8,6,313,4.0,1504.0,Bars
Tavola,0.0,49.28972,-123.144028,8,6,395,4.4,644.0,Italian
Teahouse in Stanley Park,0.0,49.28972,-123.144028,8,6,470,4.1,1594.0,Seafood
Thai House Restaurant,0.2634510992783759,49.28972,-123.144028,8,6,0,,288.0,Thai Restaurant
The Calling Public House,0.9610037959760064,49.28972,-123.144028,8,6,0,3.65,327.0,Pub
The Gazebo by English Bay,0.7668519310246544,49.28972,-123.144028,8,6,0,,643.0,Hookah Bar
The Inukshuk,0.9911254485859018,49.28972,-123.144028,8,6,0,4.6,600.0,Public Art
The Mexican Antojitos Y Cantina,0.0,49.28972,-123.144028,8,6,422,4.3,1893.0,Mexican
The Park Pub,0.0,49.28972,-123.144028,8,6,78,3.7,375.0,Gastropubs
The Park at English Bay,0.9854250068016636,49.28972,-123.144028,8,6,0,3.8,370.0,Pub
The Red Accordion,0.0,49.28972,-123.144028,8,6,123,4.6,891.0,Cocktail Bars
Tim Hortons,0.9802816536463396,49.28972,-123.144028,8,6,0,3.25,359.0,"Cafe, Coffee, and Tea House"
Tom Sushi,0.0,49.28972,-123.144028,8,6,309,4.7,1218.0,Sushi Bars
Uno Brazilian Snacks,0.14980501897988,49.28972,-123.144028,8,6,0,,687.0,Brazilian Restaurant
Vonns,0.9220464586005416,49.28972,-123.144028,8,6,63,4.6,321.5,Burger Joint
Yummy to Go,0.9730135903714356,49.28972,-123.144028,8,6,0,2.9,452.0,Sushi Restaurant
Zakkushi on Denman,0.0,49.28972,-123.144028,8,6,274,4.2,588.0,Japanese
49th Parallel Café & Lucky's Doughnuts - THURLOW,0.9927578478241156,49.290112,-123.127062,16,6,0,4.5,556.0,Dining and Drinking
Afternoon Tea,0.975358544832679,49.290112,-123.127062,16,6,0,4.1,825.0,Restaurant
Bel Cafe,0.981603119696322,49.290112,-123.127062,16,6,0,4.05,959.0,"Cafe, Coffee, and Tea House"
Blenz Coffee,0.9758638112635548,49.290112,-123.127062,16,6,0,3.8,754.0,Coffee Shop
Boulevard,0.0,49.290112,-123.127062,16,6,317,4.0,854.0,Seafood
Boulevard Kitchen & Oyster Bar,0.9923562257893168,49.290112,-123.127062,16,6,0,4.05,834.0,French Restaurant
Breaking Bean,0.9779626102841152,49.290112,-123.127062,16,6,0,3.75,239.0,Café
Breka Bakery & Cafe,0.996968401414746,49.290112,-123.127062,16,6,0,4.35,473.0,Bakery
Cactus Club Cafe,0.9980696231230648,49.290112,-123.127062,16,6,985,4.300000000000001,665.5,American Restaurant
Cactus Club Cafe Bentall 5,0.996229935092697,49.290112,-123.127062,16,6,0,4.15,749.0,American Restaurant
Caffe Artigiano,0.9577908196976176,49.290112,-123.127062,16,6,0,3.95,548.0,Coffee Shop
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.290112,-123.127062,16,6,728,4.125,135.0,Bar
Chambar,0.0,49.290112,-123.127062,16,6,1635,4.2,1665.0,Belgian
Chez Cora,0.9757213002189488,49.290112,-123.127062,16,6,0,4.0,332.0,Restaurant
CinCin Ristorante + Bar,0.0,49.290112,-123.127062,16,6,466,4.1,534.0,Italian
Coast Restaurant,0.9790767875419436,49.290112,-123.127062,16,6,0,4.0,651.0,Seafood Restaurant
De Dutch Vancouver Convention Centre,0.9873424281290892,49.290112,-123.127062,16,6,0,4.05,732.0,Breakfast Spot
Dinesty Chinese Restaurant,0.976239522199334,49.290112,-123.127062,16,6,0,4.05,523.0,Shanghai Restaurant
Dinesty Dumpling House,0.0,49.290112,-123.127062,16,6,1017,3.9,537.0,Chinese
Earl's Restaurant,0.9852954513065671,49.290112,-123.127062,16,6,0,4.05,461.0,American Restaurant
Earls,0.9896873825903326,49.290112,-123.127062,16,6,0,3.95,980.0,Restaurant
Earls Kitchen + Bar,0.0,49.290112,-123.127062,16,6,240,3.8,462.0,Canadian (New)
Fanny Bay Oyster Bar & Shellfish Market,0.0,49.290112,-123.127062,16,6,913,4.4,1587.0,Seafood
Fat Mao Noodles,0.0,49.290112,-123.127062,16,6,92,4.4,1144.0,Noodles
Five Sails Restaurant,0.0,49.290112,-123.127062,16,6,223,4.3,1025.0,French
Giovane Cafe + Eatery + Market,0.9824322748649384,49.290112,-123.127062,16,6,0,3.9,768.0,Café
Greenhorn Cafe,0.9546296656172673,49.290112,-123.127062,16,6,0,4.35,636.0,Café
Guu,0.9814217420031872,49.290112,-123.127062,16,6,0,4.25,671.0,Diner
Guu Original Thurlow,0.0,49.290112,-123.127062,16,6,824,4.1,691.0,Japanese
Guu with Garlic,0.0,49.290112,-123.127062,16,6,1105,4.3,503.0,Japanese
H Tasting Lounge,0.9892339383574954,49.290112,-123.127062,16,6,103,3.975,271.5,Lounge
H2 Kitchen + Bar,0.9829245857463044,49.290112,-123.127062,16,6,0,3.85,316.0,Restaurant
Hawksworth Restaurant,0.9863578063663572,49.290112,-123.127062,16,6,713,4.275,935.5,Restaurant
Hello Nori,0.9795690984233096,49.290112,-123.127062,16,6,0,4.0,489.0,Sushi Restaurant
Hello Nori ,0.0,49.290112,-123.127062,16,6,285,4.5,507.0,Japanese
Hokkaido Ramen Santouka,0.9700338139842202,49.290112,-123.127062,16,6,1011,4.275,483.0,Ramen Restaurant
Horin Tonkotsu Ramen ,0.0,49.290112,-123.127062,16,6,188,4.2,439.0,Ramen
Hy's Steakhouse & Cocktail Bar,0.9752030782385634,49.290112,-123.127062,16,6,0,4.2,832.0,Steakhouse
JJ Bean Coffee Roasters,0.9656548382499645,49.290112,-123.127062,16,6,0,4.35,800.0,Coffee Shop
JOEY Bentall One,0.9964501794343608,49.290112,-123.127062,16,6,0,4.05,745.0,New American Restaurant
JOEY Burrard,0.9890136940158316,49.290112,-123.127062,16,6,651,4.125,863.0,New American Restaurant
Jingle Bao,0.0,49.290112,-123.127062,16,6,215,4.1,593.0,Asian Fusion
Joe Fortes Seafood & Chop House,0.9903869822638528,49.290112,-123.127062,16,6,1387,4.25,598.5,Seafood Restaurant
Kamei Royale Japanese Restaurant,0.95770013085105,49.290112,-123.127062,16,6,0,3.75,670.0,Sushi Restaurant
Kingyo,0.0,49.290112,-123.127062,16,6,1241,4.4,728.0,Japanese
Kingyo Izakaya,0.9795172762252712,49.290112,-123.127062,16,6,0,4.55,723.0,Sushi Restaurant
Koffie,0.9843367406428544,49.290112,-123.127062,16,6,0,4.3,644.0,Café
Konbiniya,0.9954007799240804,49.290112,-123.127062,16,6,0,4.45,402.0,Sushi Restaurant
Kosoo,0.0,49.290112,-123.127062,16,6,140,4.3,574.0,Korean
Le Crocodile Restaurant,0.9749180561493516,49.290112,-123.127062,16,6,482,4.425,845.5,French Restaurant
Legendary Noodle House,0.9736225011983884,49.290112,-123.127062,16,6,0,4.3,938.0,Chinese Restaurant
Lift Bar Grill View,0.9476336688820656,49.290112,-123.127062,16,6,0,3.9,437.0,Lounge
Lupo,0.0,49.290112,-123.127062,16,6,482,4.3,1498.0,Italian
Manoush'eh,0.0,49.290112,-123.127062,16,6,264,4.8,1498.0,Lebanese
Maruhachi Ra-men,0.0,49.290112,-123.127062,16,6,794,4.3,462.0,Ramen
Marutama Ra-men,0.9892728050060244,49.290112,-123.127062,16,6,0,4.15,474.0,Ramen Restaurant
Meat & Bread,0.9791933874875304,49.290112,-123.127062,16,6,0,4.4,701.0,American Restaurant
Miku,0.0,49.290112,-123.127062,16,6,2457,4.4,1077.0,Japanese
Mott 32,0.0,49.290112,-123.127062,16,6,242,3.9,404.0,Chinese
Nero Waffles,0.0,49.290112,-123.127062,16,6,681,4.3,499.0,Desserts
Nightingale,0.0,49.290112,-123.127062,16,6,581,4.1,738.0,Live/Raw Food
Notch8 Restaurant,0.9895837381942556,49.290112,-123.127062,16,6,0,4.05,825.0,Restaurant
Pacifico Pizzeria & Ristorante,0.9731690569655512,49.290112,-123.127062,16,6,0,4.15,919.0,Pizzeria
Palate Kitchen,0.9850363403163744,49.290112,-123.127062,16,6,0,3.9,926.0,Breakfast Spot
PappaRoti,0.0,49.290112,-123.127062,16,6,273,4.0,325.0,Coffee & Tea
Pho 37,0.0,49.290112,-123.127062,16,6,51,4.6,385.0,Vietnamese
Ramen Danbo - Robson,0.9960226463005428,49.290112,-123.127062,16,6,707,4.45,326.5,Ramen Restaurant
Riley's Fish & Steak,0.0,49.290112,-123.127062,16,6,125,4.2,909.0,Seafood
Saku,0.0,49.290112,-123.127062,16,6,480,4.5,388.0,Japanese
Showcase Restaurant & Bar,0.0,49.290112,-123.127062,16,6,140,4.0,560.0,Seafood
Starbucks,0.9901796934716988,49.290112,-123.127062,16,6,0,3.9,356.0,Coffee Shop
Sura Korean Cuisine,0.0,49.290112,-123.127062,16,6,467,4.1,367.0,Korean
Sushi Jin,0.0,49.290112,-123.127062,16,6,151,4.6,1195.0,Japanese
Tableau Bar Bistro,0.9885213831344656,49.290112,-123.127062,16,6,313,4.05,385.5,French Restaurant
Tabom,0.0,49.290112,-123.127062,16,6,124,3.9,368.0,Korean
Tap & Barrel,0.9943513804138002,49.290112,-123.127062,16,6,0,4.4,725.0,Bar
Tap & Barrel - Convention Centre,0.0,49.290112,-123.127062,16,6,369,3.8,741.0,Comfort Food
Tavola,0.0,49.290112,-123.127062,16,6,395,4.4,663.0,Italian
Tendon Kohaku,0.0,49.290112,-123.127062,16,6,186,4.3,1075.0,Japanese
The Keg Steakhouse + Bar,0.0,49.290112,-123.127062,16,6,219,4.0,492.0,Steakhouses
The Mexican Antojitos Y Cantina,0.0,49.290112,-123.127062,16,6,422,4.3,1279.0,Mexican
The Red Accordion,0.0,49.290112,-123.127062,16,6,123,4.6,342.0,Cocktail Bars
Thierry,0.989182116159457,49.290112,-123.127062,16,6,0,4.35,652.0,Dessert Shop
Tim Hortons,0.9742443675748508,49.290112,-123.127062,16,6,0,3.9,895.0,"Cafe, Coffee, and Tea House"
Tokyo In April,0.0,49.290112,-123.127062,16,6,106,4.4,1788.0,Japanese
Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,0.9963594905877932,49.290112,-123.127062,16,6,0,3.75,532.0,Hotel Bar
Zakkushi on Denman,0.0,49.290112,-123.127062,16,6,274,4.2,677.0,Japanese
Zefferelli's,0.0,49.290112,-123.127062,16,6,549,4.2,570.0,Italian
A&W Restaurant,0.962843484006374,49.290587,-123.13625,19,1,0,3.55,193.0,American Restaurant
Banana Leaf,0.9711220801430293,49.290587,-123.13625,19,1,188,3.575,123.0,Malay Restaurant
Blenz Coffee,0.9758638112635548,49.290587,-123.13625,19,1,0,3.8,95.0,Coffee Shop
Breaking Bean,0.9779626102841152,49.290587,-123.13625,19,1,0,3.75,481.0,Café
Breka Bakery & Cafe,0.996968401414746,49.290587,-123.13625,19,1,0,4.35,843.0,Bakery
Breka Bakery and Cafe,0.9912031818829596,49.290587,-123.13625,19,1,32,3.625,86.5,Café
CRAFT Beer Market English Bay,0.9862412064207704,49.290587,-123.13625,19,1,0,4.3,616.0,Beer Bar
Cactus Club Cafe,0.9824711415134671,49.290587,-123.13625,19,1,985,4.35,976.0,Mexican Restaurant
Cafe Sushi House,0.1072330832912278,49.290587,-123.13625,19,1,0,,186.0,Sushi Restaurant
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.290587,-123.13625,19,1,728,4.125,639.5,Bar
Casa Dolce Gelato & Coffee,0.9522976667055332,49.290587,-123.13625,19,1,0,3.7,665.0,"Cafe, Coffee, and Tea House"
Chez Cora,0.9757213002189488,49.290587,-123.13625,19,1,0,4.0,582.0,Restaurant
Chongqing Chinese Restaurant,0.9654086828092814,49.290587,-123.13625,19,1,0,3.95,749.0,Chinese Restaurant
